"doc_id";"titre";"ME";"MEEnf";"ICE";"ICEEnf";"nbDoc";"nbTag";"nbUti";"nbDocEnf";"nbTagEnf";"nbUtiEnf"
"123144";"Micro ARN et floraison : petite cause pour grand effet";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123150";"L'investissement de l'Allemagne dans les nanotechnologies devance celui des autres Etats membres";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123154";"Exploiter le bulletin météo pour un usage plus rationnel de l'énergie, ou, rationaliser l'usage de l'énergie avec le bulletin météo";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123156";"Des dizaines de milliers d'Allemands changent de fournisseurs d'électricité ";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123175";"Pourquoi le froid fait-il souffrir ?";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123185";"La vérité sur \"l'ADN poubelle\"";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123187";"L'université de Pforzheim développe une souris d'ordinateur utilisable par les handicapés";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123199";"Valorisation de la bagasse dans la construction civile";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"123206";"Balance nanotechnologique";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"123210";"Un portail web pour s'informer sur le changement climatique";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123214";"Les psychothérapies vont à la rencontre de la neurobiologie";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123218";"La réalité virtuelle pour augmenter la fonctionnalité des gares ";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123220";"Faire du téléphone portable un guide touristique interactif";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"123224";"Communication quantique : l'intrication à l'épreuve des kilomètres";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123228";"Résultats du programme 'Embark Initiative' 2008";"1";"1";"0.500000";"1.000000";"1";"1";"1";"1";"1";"1"
"123234";"Ouverture de l'appel à projets de recherche franco-irlandais \"Ulysses\"";"1";"1";"0.500000";"1.000000";"1";"1";"1";"1";"1";"1"
"123252";"Haut débit en Irlande pour tous grâce aux technologies sans fil et de transmission par les lignes électriques";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123267";"Une nouvelle variété de volailles plus rentable pour les fermiers indiens";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123271";"Une nouvelle base de recherche et une station satellite au sol en Antarctique";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123286";"Un chimiste indien remporte le Prix Scientifique Trieste";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123292";"Le projet de ville technologique entre l'Etat du Kerala et la Dubai Internet City enfin signé";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123296";"La télémédecine pour prodiguer des soins à bord d'un avion";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123306";"Des téléphones portables à 14 euros";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"123324";"Reprogrammation de cellules normales tissulaires en cellules souches : une avancée majeure";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123333";"La NASA upgrade son supercalculateur Columbia";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"123335";"La Californie, toujours à la pointe de l'innovation";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123340";"Audition au Sénat sur le spectre des 700MHz";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"123343";"50 millions de dollars pour de nouvelles structures de recherche dédiées aux cellules souches humaines embryonnaires en Californie";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123357";"Les mesures montrent une faible radiation électromagnétique en Slovénie";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123359";"Les changements climatiques influencent la composition des forêts slovènes ";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123372";"Un système d'étoiles doubles défie le modèle standard (information)";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123375";"Percée franco-canadienne en supraconductivité (information)";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123384";"Essais de qualification de RADARSAT-2 pour son lancement en 2007 (information)";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123390";"Nouvelle polémique autour de l'Académie allemande des sciences";"1";"1";"0.500000";"1.000000";"1";"1";"1";"1";"1";"1"
"123398";"Le premier télescope de météorologie spatiale mis en service";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123406";"L'effet anti-inflammatoire des cannabinoïdes endogènes";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123408";"L'Allemagne souhaite plus de coopération européenne pour sécuriser les réseaux informatiques";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123414";"Après l'effet anti-inflammatoire, l'effet anti-douleur...";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123418";"\"Une économie durable - préserver les ressources naturelles et l'environnement\" : nouvelles données environnementales sur l'Allemagne";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123432";"La structure de la recherche en Hongrie";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123436";"Innofórum 2007 - Echange de produits \"intellectuels\"";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"123438";"Des scientifiques définissent le rôle du monoxyde de carbone dans le traitement du paludisme cérébral";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123442";"Conférence européenne sur l'obésité";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123446";"Une équipe du CSIC découvre un mécanisme permettant aux plantes de détecter et de se protéger contre la salinité des sols";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123464";"Deux nouveaux navires océanographiques pour l'IEO";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123468";"Des chercheurs espagnols mettent au point une nouvelle génération de moteurs de recherche";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123479";"Nouveau rapport de mission disponible au téléchargement : Les supercalculateurs au Japon ";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"123487";"VANET, C-Vet : quand les voitures tracent la route";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"123492";"Nouvelles statistiques sur les cycles de l'enseignement supérieur en science et technologie aux Etats-Unis";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"123498";"Les filtres anti-spam vont-ils voir trouble ?";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"123503";"La législature de l'état du Minnesota stimule le secteur biomédical";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123507";"Décodage de l'activité génique d'une tumeur par imagerie non-invasive";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123515";"Vers l'économie de l'hydrogène";"4";"1";"0.125000";"1.000000";"1";"4";"1";"1";"1";"1"
"123538";"Une équipe portugaise remporte le premier prix lors de la deuxième Rencontres Sciences, Art & Cuisine à Paris";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123540";"Une équipe de chercheurs portugais découvrent l'horloge génétique dans l'embryon de poule";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123548";"Un moteur à haut rendement énergétique par l'Université de Coimbra";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123550";"Nokia Siemens Networks inaugure son cinquième centre de recherche et développement au Portugal";"1";"1";"0.500000";"1.000000";"1";"1";"1";"1";"1";"1"
"123554";"L'Université d'Aveiro développe un nouveau revêtement de diamant";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123562";"Comment se forme un centrosome ?";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123600";"Faire de l'INES un centre de référence européen dans le domaine du solaire";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123614";"Rendre les souris sensibles aux épidémies humaines";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123618";"Les précipitations tropicales liées à la fonte des glaces polaires";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123620";"Lancement officiel du projet de laser européen XFEL";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123624";"Formation par l'apprentissage : augmentation du nombre de places";"1";"1";"0.500000";"1.000000";"1";"1";"1";"1";"1";"1"
"123628";"Calibrage des appareils de mesure : un site web donne l'accélération gravitationnelle locale en tout point du globe";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123636";"Une vente aux enchères de brevets industriels sur Internet";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"123643";"Un détecteur de nerfs crânien portatif";"1";"1";"0.500000";"1.000000";"1";"1";"1";"1";"1";"1"
"123645";"Taiwan devient une base mondiale pour la R&D de la technologie WiMAX";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"123659";"L'île des Orchidées à Taiwan, berceau des porcs asiatiques ?";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123666";"80 nouvelles espèces animales marines répertoriées près des côtes taiwanaises";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123689";"Recherche sur le développement d'un propergol spatial écologique";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123693";"La Chine prévoit de déployer une constellation de satellites pour la surveillance de l'environnement mondial";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123703";"Inventaire de la biomasse japonaise";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"123710";"Quand les filtres anti-spam améliorent les logiciels d'OCR";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"123712";"NANOTECH 2007, la conférence annuelle du Nano Science and Technology Institute s'est tenue du 20 au 24 mai à Santa Clara (Californie)";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123714";"Le Texas organise son développement dans le secteur des biotechnologies";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123718";"La NSF choisit BBN Technologies pour le réseau GENI";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"123722";"GoalDebug recherche les erreurs dans les feuilles Excel";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"123733";"L'Indice Brésil de l'Innovation";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123736";"Un télescope ultraviolet pour mieux comprendre l'histoire des galaxies (information)";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123740";"STAR-ISR, une innovation destinée à la prochaine génération de systèmes cellulaires (information)";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"123744";"Là où le sol dégèle (information)";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123746";"Lier les maillons de la chaîne alimentaire (information)";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123749";"Le CNRC construit la pile à combustible à oxyde solide de 2010... maintenant (information)";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123754";"La faible gravité du Canada serait un vestige de la période glaciaire (publication)";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123758";"Des eaux plus chaudes pour les poissons d'eaux froides (information)";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123762";"Savoir-faire et faire savoir : l'Académie des sciences s'adjoint les services de Google";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"123779";"Université d'été 2007";"1";"1";"0.500000";"1.000000";"1";"1";"1";"1";"1";"1"
"123786";"Un nouvel anti-cancéreux issu d'une substance naturelle utilisée par les abeilles";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123792";"Simulation sur ordinateur du remaniement des membranes cellulaires";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123796";"Pour la promotion des universités des nouveaux Länder";"1";"1";"0.500000";"1.000000";"1";"1";"1";"1";"1";"1"
"123802";"Les régions de Hesse et de Rhénanie ont été choisies pour tester le système de navigation SIM-TD";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"123822";"Sciences et technologies : la Turquie, première parmi les pays musulmans en nombre de publications scientifiques";"1";"1";"0.500000";"1.000000";"1";"1";"1";"1";"1";"1"
"123848";"Rajeunissement des acteurs de l'innovation au Japon";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123862";"Vers un nouveau mode de diffusion d'Internet sans fil : à la recherche des fréquences perdues";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"123864";"Une thérapie combinatoire efficace contre la malaria";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123867";"Travailler plus... pour polluer plus ?";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123869";"La FDA approuve un nouveau contraceptif, le Lybrel, qui supprime le cycle menstruel";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123871";"La FCC sous pression pour redéfinir l'Internet \"haut-débit\"";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"123877";"Cartographie des acteurs Américains travaillant dans le secteur de la nanotechnologie";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123882";"San Francisco en WiFi : avis favorable pour le projet Earthlink-Google";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"123884";"Restrictions de l'armée américaine sur Internet";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"123886";"Obstacle majeur levé pour la recherche sur les cellules souches en Californie";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123893";"La sélection continue pour le Urban Challenge 2007";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"123905";"La société Helmholtz investit dans la relève scientifique";"1";"1";"0.500000";"1.000000";"1";"1";"1";"1";"1";"1"
"123908";"Internet en forêt : de nouvelles infrastructures informatiques pour l'exploitation forestière";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123931";"FOAD : quand les TIC jouent pleinement leur rôle";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123935";"Création du GIS \"Climat-Environnement-Société\"";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"123943";"Le courant électrique pour moduler le spin des électrons";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"123947";"L'enzyme hClp1 est responsable de la phosphorylation de l'ARN interférent";"1";"1";"0.500000";"1.000000";"1";"1";"1";"1";"1";"1"
"123955";"\"Oasis - water is life\" : transformer l'humidité du désert en eau potable ";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"123972";"Avalanche de projets franco-singapouriens pour le second appel \"Merlion\"";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"124011";"Nouveau dispositif de réduction des prises de pêches accessoires";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"124038";"Pour la promotion des jeunes chercheurs européens";"1";"1";"0.500000";"1.000000";"1";"1";"1";"1";"1";"1"
"124042";"Logistique : des laboratoires spécialisés en RFID fondent une alliance mondiale";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"124044";"Les mécanismes à l'origine de la coagulation sanguine enfin élucidés";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"124060";"Implants médicaux à structure nanoporeuse pour une distribution optimisée de substances actives";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"124082";"Participation de chercheurs irlandais à un consortium international de recherche sur l'autisme";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"124090";"L'université 'Dublin City University' met au point un nouvel emballage intelligent";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"124105";"Création de chaires de recherche et d'enseignement par Science Foundation Ireland";"1";"1";"0.500000";"1.000000";"1";"1";"1";"1";"1";"1"
"124109";"Consultation publique au sujet de la recherche sur les cellules souches";"1";"1";"0.500000";"1.000000";"1";"1";"1";"1";"1";"1"
"124128";"Le collagène comme support de la régénération nerveuse ";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"124136";"Vers les télécommunications Térahertz";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"124148";"Le Real ID Act contesté";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"124154";"Internet par le câble sur le point de prendre de la vitesse aux Etats-Unis";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"124158";"Des écrans OLED de plus grande taille ?";"3";"1";"0.166667";"1.000000";"1";"3";"1";"1";"1";"1"
"124163";"Une nouvelle technologie de conservation des fruits";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"124169";"Un microscope à fluorescence d'une extrême précision";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"124177";"Production de lactoferrine humaine par des souris transgéniques";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"124183";"La production de bactériorhodopsine à bas coût";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"124189";"Etat des lieux de la R&D en Russie et principaux axes de la coopération scientifique et technologique franco-russe";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"124191";"Des fullerènes pour stocker l'hydrogène";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
"124249";"L'Indian Meteorological Department prévoit une mousson 5% moins importante que la moyenne";"2";"1";"0.250000";"1.000000";"1";"2";"1";"1";"1";"1"
